name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Southampton,England,2001.0,,,,,,,1001.0,,,2501.0,,,,2001.0,1501.0,,,,660.0,950.0,970.0,
Aston Villa,England,,,,,,,,2001.0,,,10001.0,,,,5001.0,,,,,660.0,950.0,970.0,
Cardiff,England,,,,,,,,5001.0,,,10001.0,,,,,,,,,660.0,950.0,970.0,
Crystal Palace,England,,,,,,,,10001.0,,,10001.0,,,,,,,,,660.0,950.0,970.0,
Fulham,England,,,,,,,,5001.0,,,10001.0,,,,,,,,,660.0,950.0,970.0,
Hull,England,,,,,,,,5001.0,,,10001.0,,,,,,,,,660.0,950.0,970.0,
Norwich,England,,,,,,,,5001.0,,,10001.0,,,,,,,,,660.0,950.0,970.0,
Stoke,England,,,,,,,,3001.0,,,10001.0,,,,,,,,,660.0,950.0,970.0,
Sunderland,England,,,,,,,,5001.0,,,10001.0,,,,,,,,,660.0,950.0,970.0,
Swansea,England,,,,,,,,1001.0,,,10001.0,,,,5001.0,,,,,660.0,950.0,970.0,
West Brom,England,,,,,,,,2001.0,,,10001.0,,,,,,,,,660.0,950.0,970.0,
West Ham,England,,,,,,,,3001.0,,,10001.0,,,,,,,,,660.0,950.0,970.0,
PSG,France,,,1.04,,1.04,,1.05,1.05,,1.05,,,,1.05,,,,1.05,,,1.09,,
Monaco,France,,,9.0,,9.0,,9.0,9.0,,9.0,,,,9.0,,,,9.0,,4.2,4.71,4.3,
Lille,France,,,26.0,,26.0,,26.0,41.0,,40.0,,,,26.0,,,,40.0,,14.0,18.1,14.6,
Marseille,France,,,201.0,,201.0,,,201.0,,,,,,201.0,,,,,,96.0,133.0,116.0,
St Etienne,France,,,,,,,,501.0,,,,,,,,,,,,66.0,90.0,76.0,
Lyon,France,,,,,,,,2501.0,,,,,,,,,,,,550.0,931.0,742.0,
Ajaccio,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Bastia,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Evian,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Guingamp,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Lorient,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Nantes,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Reims,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Rennes,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Sochaux,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Toulouse,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Valenciennes,France,,,,,,,,,,,,,,,,,,,,88.0,124.0,109.0,
Nice,France,,,,,,,,,,,,,,,,,,,,162.0,276.0,209.0,
Bordeaux,France,,,,,,,,,,,,,,,,,,,,205.0,342.0,262.0,
Montpellier,France,,,,,,,,,,,,,,,,,,,,355.0,589.0,466.0,
Juventus,Italy,,1.1,1.07,,1.07,,,1.07,1.14,1.08,,,1.08,1.09,,,,1.08,,,1.12,1.05,
Roma,Italy,,7.5,8.5,,8.5,,,10.0,6.0,8.0,,,9.0,9.0,,,,8.0,,4.8,8.98,6.24,
Napoli,Italy,,15.0,15.0,,15.0,,,15.0,15.0,15.0,,,15.0,15.0,,,,15.0,,8.2,14.8,12.2,
Fiorentina,Italy,,67.0,67.0,,67.0,,,76.0,34.0,75.0,,,67.0,67.0,,,,75.0,,45.0,57.0,49.0,
Inter,Italy,,101.0,101.0,,101.0,,,101.0,101.0,75.0,,,,101.0,,,,75.0,,80.0,105.0,93.0,
AC Milan,Italy,,501.0,751.0,,751.0,,,1001.0,,,,,,751.0,,,,,,80.0,105.0,93.0,
Lazio,Italy,,,,,,,,2001.0,,,,,,,,,,,,565.0,950.0,766.0,
Verona,Italy,,,,,,,,,,,,,,,,,,,,295.0,485.0,388.0,
Atalanta,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Bologna,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Cagliari,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Catania,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Chievo,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Genoa,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Livorno,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Parma,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Sampdoria,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Sassuolo,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Torino,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Udinese,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Celtic,Scotland,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
Aberdeen,Scotland,,,,,,,,67.0,,,67.0,101.0,,,,,,,,56.0,105.0,62.0,
Motherwell,Scotland,,,,,,,,67.0,,,67.0,101.0,,,,,,,,106.0,152.0,130.0,
Inverness,Scotland,,,,,,,,201.0,,,351.0,201.0,,,,,,,,41.0,57.0,45.0,
Dundee Utd,Scotland,,,,,,,,201.0,,,401.0,301.0,,,,,,,,66.0,105.0,76.0,
St Johnstone,Scotland,,,,,,,,,,,,,,,,,,,,134.0,200.0,169.0,
Hibernian,Scotland,,,,,,,,,,,,,,,,,,,,140.0,228.0,177.0,
Hearts,Scotland,,,,,,,,,,,,,,,,,,,,550.0,950.0,747.0,
Kilmarnock,Scotland,,,,,,,,,,,,,,,,,,,,550.0,950.0,747.0,
Partick,Scotland,,,,,,,,,,,,,,,,,,,,550.0,950.0,747.0,
Ross County,Scotland,,,,,,,,,,,,,,,,,,,,550.0,950.0,747.0,
St Mirren,Scotland,,,,,,,,,,,,,,,,,,,,550.0,950.0,747.0,
Ajax,Holland,1.62,1.57,,1.62,,,1.62,1.57,,1.65,1.62,,1.57,,,1.6,1.55,1.65,,,1.86,,
Vitesse,Holland,5.0,5.0,,5.5,,,5.0,5.5,,4.5,5.0,,5.5,,,5.5,5.0,4.5,,,5.09,,
Twente,Holland,6.0,7.0,,7.0,,,7.0,6.5,,6.0,6.5,,6.5,,,7.0,7.0,6.0,,,8.41,,
Feyenoord,Holland,7.5,7.0,,7.0,,,7.0,7.5,,5.5,7.0,,7.5,,,7.5,7.5,5.5,,,7.46,,
PSV Eindhoven,Holland,26.0,26.0,,21.0,,,21.0,21.0,,20.0,26.0,,26.0,,,21.0,26.0,20.0,,,29.0,,
Heerenveen,Holland,67.0,51.0,,51.0,,,51.0,51.0,,50.0,51.0,,67.0,,,51.0,51.0,50.0,,,71.0,,
AZ Alkmaar,Holland,151.0,101.0,,101.0,,,101.0,51.0,,125.0,101.0,,101.0,,,101.0,101.0,125.0,,,81.0,,
Groningen,Holland,151.0,,,,,,126.0,,,125.0,,,,,,,151.0,125.0,,,114.0,,
Utrecht,Holland,,,,,,,251.0,,,,,,,,,,201.0,,,,181.0,,
Den Haag,Holland,,,,,,,,,,,,,,,,,251.0,,,,551.0,,
Zwolle,Holland,,,,,,,,,,,,,,,,,251.0,,,,551.0,,
Cambuur,Holland,,,,,,,,,,,,,,,,,501.0,,,,551.0,,
Go Ahead Eagles,Holland,,,,,,,,,,,,,,,,,501.0,,,,551.0,,
Heracles,Holland,,,,,,,,,,,,,,,,,501.0,,,,551.0,,
NAC Breda,Holland,,,,,,,,,,,,,,,,,501.0,,,,551.0,,
Roda,Holland,,,,,,,,,,,,,,,,,501.0,,,,551.0,,
Waalwijk,Holland,,,,,,,,,,,,,,,,,751.0,,,,551.0,,
NEC Nijmegen,Holland,,,,,,,,,,,,,,,,,1001.0,,,,551.0,,
Benfica,Portugal,,1.91,,,,,,1.83,,,,,,,,,,,,,1.67,,
Porto,Portugal,,3.0,,,,,,3.0,,,,,,,,,,,,,2.99,,
Sporting Lisbon,Portugal,,4.5,,,,,,4.33,,,,,,,,,,,,,4.23,,
Academica,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Arouca,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Belenenses,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Braga,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Estoril,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Gil Vicente,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Guimaraes,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Maritimo,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Nacional,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Olhanense,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Rio Ave,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Vitoria Setubal,Portugal,,,,,,,,,,,,,,,,,,,,,114.0,,
Pacos Ferreira,Portugal,,,,,,,,,,,,,,,,,,,,,475.0,,
Fenerbahce,Turkey,1.25,,,,,,1.29,1.25,,,,,1.29,,,,1.25,1.26,1.29,,1.14,,
Galatasaray,Turkey,3.75,,,,,,3.5,3.75,,,,,3.75,,,,3.75,3.75,3.75,,2.9,,
Besiktas,Turkey,34.0,,,,,,34.0,26.0,,,,,26.0,,,,34.0,25.0,34.0,,3.85,,
Kasimpasa,Turkey,81.0,,,,,,51.0,51.0,,,,,67.0,,,,51.0,40.0,51.0,,3.38,,
Trabzonspor,Turkey,,,,,,,,,,,,,,,,,,125.0,,,32.0,,
Bursaspor,Turkey,,,,,,,,,,,,,,,,,,200.0,,,32.0,,
Eskisehirspor,Turkey,,,,,,,,,,,,,,,,,,200.0,,,32.0,,
Sivasspor,Turkey,,,,,,,,,,,,,,,,,,300.0,,,3.38,,
Antalyaspor,Turkey,,,,,,,,,,,,,,,,,,300.0,,,32.0,,
Karabukspor,Turkey,,,,,,,,,,,,,,,,,,400.0,,,3.38,,
Konyaspor,Turkey,,,,,,,,,,,,,,,,,,400.0,,,3.38,,
Gaziantepspor,Turkey,,,,,,,,,,,,,,,,,,400.0,,,32.0,,
Akhisar,Turkey,,,,,,,,,,,,,,,,,,500.0,,,3.38,,
Erciyesspor,Turkey,,,,,,,,,,,,,,,,,,500.0,,,3.38,,
Genclerbirligi,Turkey,,,,,,,,,,,,,,,,,,500.0,,,32.0,,
Kayserispor,Turkey,,,,,,,,,,,,,,,,,,500.0,,,32.0,,
Rizespor,Turkey,,,,,,,,,,,,,,,,,,500.0,,,32.0,,
Elazigspor,Turkey,,,,,,,,,,,,,,,,,,1000.0,,,3.38,,
