name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
chelsea,England,1.44,1.44,1.44,1.44,1.44,,1.5,1.5,1.44,1.44,1.44,1.4,1.44,1.44,1.44,1.44,1.45,1.44,1.44,,1.45,1.44,,1.5,1.54
man city,England,3.5,3.4,3.6,3.4,3.6,,3.75,3.75,3.5,3.6,3.2,3.75,3.5,3.5,3.5,3.5,3.5,3.45,3.5,3.6,3.5,3.6,,3.76,3.85
man utd,England,13.0,11.0,12.0,12.0,12.0,,12.0,13.0,11.0,12.0,13.0,13.0,11.0,11.0,11.0,12.0,12.0,12.0,11.0,12.0,13.0,12.0,,13.6,13.4
arsenal,England,67.0,51.0,51.0,67.0,51.0,,67.0,67.0,51.0,67.0,67.0,51.0,67.0,51.0,51.0,67.0,67.0,60.0,51.0,,67.0,67.0,,60.0,51.0
southampton,England,501.0,501.0,401.0,401.0,401.0,,501.0,376.0,401.0,501.0,501.0,301.0,351.0,401.0,401.0,501.0,351.0,401.0,401.0,501.0,501.0,501.0,,553.0,80.0
tottenham,England,501.0,501.0,401.0,401.0,401.0,,501.0,376.0,501.0,501.0,501.0,501.0,301.0,401.0,401.0,501.0,401.0,451.0,401.0,,501.0,501.0,,825.0,80.0
liverpool,England,751.0,251.0,301.0,301.0,301.0,,501.0,376.0,501.0,501.0,501.0,301.0,251.0,151.0,301.0,301.0,301.0,401.0,151.0,501.0,501.0,501.0,,582.0,298.0
everton,England,1001.0,,501.0,501.0,501.0,,501.0,376.0,751.0,751.0,751.0,501.0,501.0,501.0,501.0,401.0,401.0,701.0,501.0,,1001.0,751.0,,912.0,496.0
west ham,England,1251.0,1001.0,,,,,1001.0,1001.0,,1001.0,751.0,1001.0,1001.0,1001.0,1001.0,1001.0,501.0,951.0,1001.0,,1001.0,1001.0,,897.0,496.0
newcastle,England,2001.0,,,,,,,1501.0,,2001.0,2001.0,2501.0,,2001.0,,751.0,,1001.0,2001.0,,2001.0,2001.0,,970.0,496.0
swansea,England,3001.0,,,,,,,1501.0,,2001.0,5001.0,2501.0,,2501.0,,1001.0,,1001.0,2501.0,,2001.0,2001.0,,917.0,496.0
aston villa,England,3001.0,,,,,,,2501.0,,,10001.0,10001.0,,2501.0,,,,,2501.0,,3001.0,,,970.0,496.0
crystal palace,England,7501.0,,,,,,,4001.0,,,10001.0,10001.0,,5001.0,,,,,5001.0,,7501.0,,,970.0,496.0
hull,England,7501.0,,,,,,,3001.0,,,10001.0,10001.0,,7501.0,,,,,7501.0,,5001.0,,,970.0,496.0
qpr,England,7501.0,,,,,,,5001.0,,,10001.0,10001.0,,5001.0,,,,,5001.0,,10001.0,,,970.0,
stoke,England,4001.0,,,,,,,2501.0,,,10001.0,5001.0,,2501.0,,2001.0,,,2501.0,,4001.0,,,970.0,496.0
sunderland,England,2001.0,,,,,,,3001.0,,,10001.0,10001.0,,5001.0,,,,,5001.0,,2001.0,,,970.0,496.0
west brom,England,4001.0,,,,,,,3001.0,,,10001.0,10001.0,,5001.0,,,,,5001.0,,3001.0,,,970.0,496.0
burnley,England,15001.0,,,,,,,5001.0,,,10001.0,10001.0,,7501.0,,,,,7501.0,,10001.0,,,970.0,496.0
leicester,England,15001.0,,,,,,,3001.0,,,10001.0,10001.0,,7501.0,,,,,7501.0,,10001.0,,,970.0,496.0
psg,France,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.18,1.17,,1.17,1.16,,1.16,1.17,1.16,1.16,1.18,1.17,1.18,1.2,1.15,
marseille,France,9.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,9.0,,7.0,7.0,,7.0,7.0,7.75,7.0,7.0,8.0,7.0,6.13,5.56,
lyon,France,13.0,11.0,13.0,13.0,13.0,12.0,11.0,13.0,13.0,12.0,13.0,,15.0,13.0,,13.0,13.0,13.8,13.0,12.0,12.0,12.0,10.5,9.15,
st etienne,France,51.0,51.0,51.0,67.0,51.0,51.0,51.0,76.0,51.0,51.0,67.0,,51.0,51.0,,41.0,67.0,58.0,51.0,51.0,51.0,51.0,19.0,17.0,
monaco,France,81.0,41.0,67.0,67.0,67.0,67.0,51.0,81.0,67.0,67.0,81.0,,34.0,41.0,,41.0,67.0,72.0,41.0,67.0,67.0,67.0,29.0,46.0,
bordeaux,France,101.0,101.0,101.0,101.0,101.0,101.0,151.0,101.0,101.0,201.0,101.0,,51.0,151.0,,201.0,101.0,120.0,151.0,201.0,101.0,201.0,67.0,54.0,
lille,France,201.0,,151.0,,151.0,151.0,151.0,251.0,151.0,251.0,251.0,,,151.0,,126.0,151.0,201.0,151.0,251.0,151.0,251.0,16.7,29.0,
montpellier,France,1001.0,,,,,,1001.0,501.0,,,1001.0,,,1001.0,,,,,1001.0,,,,16.7,91.0,
nantes,France,751.0,,,,,,1001.0,501.0,,,1001.0,,401.0,1001.0,,,,,1001.0,,,,16.7,91.0,
lorient,France,1001.0,,,,,,1001.0,1001.0,,,1501.0,,,1001.0,,,,,1001.0,,,,16.7,91.0,
toulouse,France,1501.0,,,,,,1501.0,1001.0,,,1501.0,,,1001.0,,,,,1001.0,,,,16.7,91.0,
reims,France,1501.0,,,,,,2001.0,1001.0,,,2001.0,,,2001.0,,,,,2001.0,,,,16.7,91.0,
metz,France,2501.0,,,,,,1001.0,1001.0,,,2501.0,,,1501.0,,,,,1501.0,,,,16.7,91.0,
rennes,France,501.0,,,,,,2501.0,376.0,,,501.0,,,1001.0,,,,,1001.0,,,,16.7,91.0,
bastia,France,4001.0,,,,,,1501.0,1001.0,,,4001.0,,,1501.0,,,,,1501.0,,,,16.7,91.0,
caen,France,5001.0,,,,,,1501.0,1001.0,,,2501.0,,,1501.0,,,,,1501.0,,,,16.7,91.0,
guingamp,France,5001.0,,,,,,2001.0,1001.0,,,5001.0,,,1501.0,,,,,1501.0,,,,16.7,91.0,
nice,France,5001.0,,,,,,1001.0,1001.0,,,5001.0,,,1001.0,,,,,1001.0,,,,16.7,91.0,
evian,France,10001.0,,,,,,10001.0,1001.0,,,10001.0,,,2501.0,,,,,2501.0,,,,16.7,91.0,
lens,France,7501.0,,,,,,10001.0,1001.0,,,10001.0,,,2501.0,,,,,2501.0,,,,16.7,91.0,
juventus,Italy,1.44,1.5,1.44,1.44,1.44,1.44,1.5,1.44,,,1.44,1.36,1.5,1.44,,1.44,1.45,1.44,1.44,1.5,1.45,1.5,,1.44,
roma,Italy,3.0,2.88,2.8,2.88,2.8,2.62,2.62,2.75,,,2.8,3.25,2.75,2.75,,2.88,2.75,2.65,2.75,2.8,2.8,2.8,,2.84,
napoli,Italy,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,26.0,41.0,26.0,34.0,,29.0,34.0,28.0,34.0,25.0,34.0,25.0,,22.0,
ac milan,Italy,101.0,101.0,81.0,81.0,81.0,101.0,101.0,67.0,,,81.0,151.0,101.0,81.0,,67.0,101.0,88.0,81.0,101.0,101.0,101.0,,190.0,
inter,Italy,201.0,126.0,101.0,101.0,101.0,151.0,101.0,101.0,,,126.0,,101.0,101.0,,81.0,81.0,135.0,101.0,,201.0,,,194.0,
lazio,Italy,81.0,67.0,101.0,81.0,101.0,151.0,151.0,81.0,,,101.0,201.0,67.0,101.0,,67.0,151.0,115.0,101.0,151.0,101.0,151.0,,417.0,
fiorentina,Italy,151.0,81.0,81.0,81.0,81.0,101.0,67.0,51.0,,,101.0,251.0,67.0,81.0,,67.0,81.0,140.0,81.0,101.0,351.0,101.0,,417.0,
sampdoria,Italy,251.0,,251.0,251.0,251.0,251.0,751.0,251.0,,,251.0,,251.0,251.0,,251.0,,251.0,251.0,201.0,351.0,201.0,,228.0,
torino,Italy,751.0,,,,,,501.0,1001.0,,,1001.0,,751.0,751.0,,751.0,,,751.0,,1001.0,,,844.0,
udinese,Italy,351.0,,301.0,,301.0,301.0,301.0,301.0,,,401.0,,301.0,351.0,,251.0,251.0,401.0,351.0,,1001.0,,,296.0,
atalanta,Italy,1501.0,,,,,,1501.0,1001.0,,,1501.0,,1001.0,1501.0,,1001.0,,,1501.0,,1001.0,,,844.0,
palermo,Italy,1001.0,,,,,,1501.0,1001.0,,,1001.0,,1001.0,1001.0,,1501.0,,,1001.0,,1001.0,,,844.0,
genoa,Italy,751.0,,,,,501.0,1501.0,301.0,,,751.0,,751.0,501.0,,751.0,,,501.0,201.0,501.0,201.0,,153.0,
verona,Italy,1001.0,,,,,,1001.0,1001.0,,,1501.0,,1001.0,751.0,,1251.0,,,751.0,,1001.0,,,461.0,
cagliari,Italy,2001.0,,,,,,2001.0,1001.0,,,2501.0,,1001.0,2001.0,,1501.0,,,2001.0,,1001.0,,,844.0,
sassuolo,Italy,2001.0,,,,,,2501.0,1001.0,,,2501.0,,1001.0,1501.0,,1501.0,,,1501.0,,1001.0,,,218.0,
parma,Italy,3001.0,,,,,,1001.0,1001.0,,,3001.0,,501.0,1501.0,,1001.0,,,1501.0,,1001.0,,,844.0,
empoli,Italy,4001.0,,,,,,2001.0,1001.0,,,4001.0,,1001.0,2001.0,,2001.0,,,2001.0,,1001.0,,,844.0,
chievo,Italy,5001.0,,,,,,2501.0,1001.0,,,5001.0,,1001.0,2501.0,,2501.0,,,2501.0,,1001.0,,,844.0,
cesena,Italy,7501.0,,,,,,2501.0,1001.0,,,7501.0,,1001.0,2501.0,,2501.0,,,2501.0,,1001.0,,,844.0,
celtic,Scotland,1.02,1.02,,1.02,,1.01,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,,1.01,1.02,,1.02,1.02,1.02,1.02,1.05,1.04,
aberdeen,Scotland,26.0,26.0,,21.0,,26.0,17.0,21.0,26.0,26.0,21.0,21.0,21.0,21.0,,26.0,21.0,,21.0,26.0,21.0,26.0,29.0,28.0,
dundee utd,Scotland,34.0,41.0,,41.0,,41.0,41.0,41.0,41.0,41.0,41.0,34.0,34.0,34.0,,41.0,41.0,,34.0,41.0,34.0,41.0,29.0,25.0,
inverness,Scotland,34.0,51.0,,67.0,,81.0,67.0,81.0,67.0,67.0,81.0,67.0,67.0,67.0,,67.0,67.0,,67.0,67.0,67.0,67.0,62.0,62.0,
hamilton,Scotland,101.0,81.0,,81.0,,151.0,67.0,151.0,81.0,101.0,81.0,81.0,81.0,67.0,,101.0,81.0,,67.0,101.0,81.0,101.0,36.0,72.0,
st johnstone,Scotland,751.0,501.0,,301.0,,1001.0,,301.0,501.0,501.0,251.0,151.0,501.0,501.0,,501.0,501.0,,501.0,501.0,,501.0,48.0,199.0,
kilmarnock,Scotland,1001.0,751.0,,501.0,,1001.0,,301.0,751.0,301.0,751.0,501.0,501.0,501.0,,501.0,751.0,,501.0,301.0,,301.0,190.0,184.0,
dundee,Scotland,1501.0,751.0,,751.0,,2001.0,,1001.0,751.0,751.0,1251.0,751.0,751.0,751.0,,1001.0,,,751.0,751.0,,751.0,285.0,272.0,
partick,Scotland,3001.0,,,751.0,,3001.0,,1001.0,751.0,751.0,1001.0,751.0,751.0,1001.0,,1001.0,,,1001.0,751.0,,751.0,48.0,417.0,
motherwell,Scotland,5001.0,1001.0,,,,5001.0,,1001.0,,751.0,1751.0,2501.0,1001.0,1001.0,,,,,1001.0,751.0,,751.0,190.0,272.0,
ross county,Scotland,20001.0,,,,,,,1001.0,,5001.0,5001.0,,2001.0,5001.0,,,,,5001.0,5001.0,,5001.0,40.0,577.0,
st mirren,Scotland,25001.0,,,,,,,1001.0,,1501.0,3501.0,,1501.0,2501.0,,,,,2501.0,1501.0,,1501.0,40.0,417.0,
psv,Holland,1.62,1.67,1.67,1.62,1.67,1.67,1.62,1.67,1.67,1.65,1.67,,1.62,,,1.61,1.65,1.57,,1.65,1.62,1.65,1.62,,
ajax,Holland,2.25,2.38,2.38,2.4,2.38,2.38,2.25,2.38,2.38,2.3,2.38,,2.38,,,2.25,2.38,2.2,,2.3,2.35,2.3,2.35,,
feyenoord,Holland,26.0,19.0,17.0,21.0,17.0,19.0,26.0,21.0,17.0,21.0,19.0,,17.0,,,17.0,17.0,19.5,,21.0,21.0,21.0,12.9,,
twente,Holland,81.0,23.0,34.0,41.0,34.0,34.0,67.0,34.0,26.0,61.0,34.0,,26.0,,,34.0,34.0,49.0,,61.0,41.0,61.0,29.0,,
az alkmaar,Holland,101.0,67.0,67.0,81.0,67.0,67.0,101.0,67.0,81.0,101.0,41.0,,81.0,,,67.0,81.0,78.0,,101.0,81.0,101.0,12.4,,
zwolle,Holland,101.0,126.0,126.0,126.0,126.0,126.0,251.0,101.0,126.0,201.0,67.0,,,,,151.0,126.0,130.0,,201.0,126.0,201.0,76.0,,
heerenveen,Holland,501.0,251.0,251.0,151.0,251.0,201.0,251.0,201.0,151.0,301.0,201.0,,251.0,,,251.0,201.0,251.0,,301.0,151.0,301.0,105.0,,
groningen,Holland,501.0,,301.0,151.0,301.0,251.0,501.0,151.0,151.0,501.0,201.0,,251.0,,,,,351.0,,501.0,301.0,501.0,133.0,,
cambuur,Holland,501.0,,,,,251.0,201.0,151.0,,401.0,151.0,,,,,,,301.0,,401.0,251.0,401.0,238.0,,
vitesse,Holland,751.0,,151.0,151.0,151.0,151.0,151.0,101.0,101.0,201.0,201.0,,201.0,,,101.0,151.0,251.0,,201.0,151.0,201.0,40.0,,
willem ii,Holland,1001.0,,,,,,401.0,251.0,,801.0,351.0,,,,,,,601.0,,801.0,251.0,801.0,361.0,,
utrecht,Holland,2001.0,,301.0,251.0,301.0,301.0,301.0,201.0,101.0,501.0,401.0,,,,,,,651.0,,501.0,301.0,501.0,200.0,,
sbv excelsior,Holland,2001.0,,,,,,751.0,501.0,,801.0,751.0,,,,,,,951.0,,801.0,,801.0,380.0,,
heracles,Holland,3001.0,,,,,,2501.0,501.0,,,1501.0,,,,,,,1001.0,,,,,11.4,,
den haag,Holland,3001.0,,,,,,201.0,251.0,,801.0,751.0,,,,,,,1001.0,,801.0,,801.0,380.0,,
go ahead eagles,Holland,5001.0,,,,,,1001.0,201.0,,801.0,751.0,,,,,,,1001.0,,801.0,,801.0,380.0,,
fc dordrecht,Holland,10001.0,,,,,,2501.0,501.0,,,,,,,,,,,,,,,380.0,,
nac breda,Holland,10001.0,,,,,,251.0,501.0,,,1001.0,,,,,,,1001.0,,,,,380.0,,
benfica,Portugal,1.53,1.62,,,1.57,1.65,1.5,1.57,1.62,1.6,,,,,,1.61,1.65,,,1.6,1.65,1.6,1.7,,
porto,Portugal,2.63,2.38,,,2.5,2.1,2.62,2.5,2.1,2.4,,,,,,2.25,2.1,,,2.4,2.2,2.4,2.48,,
sporting lisbon,Portugal,34.0,34.0,,,26.0,26.0,34.0,26.0,26.0,31.0,,,,,,26.0,26.0,,,31.0,31.0,31.0,18.1,,
guimaraes,Portugal,51.0,,,,67.0,,51.0,67.0,67.0,67.0,,,,,,,,,,67.0,51.0,67.0,21.0,,
braga,Portugal,67.0,,,,,,101.0,34.0,101.0,151.0,,,,,,,,,,151.0,81.0,151.0,62.0,,
belenenses,Portugal,251.0,,,,,,501.0,276.0,,,,,,,,,,,,,,,19.0,,
rio ave,Portugal,501.0,,,,,,251.0,276.0,,,,,,,,,,,,,,,19.0,,
nacional madeira,Portugal,501.0,,,,,,301.0,501.0,,,,,,,,,,,,,,,24.0,,
pcos ferr,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
pacos ferreira,Portugal,751.0,,,,,,501.0,176.0,,,,,,,,,,,,,,,19.0,,
moreirense,Portugal,1001.0,,,,,,501.0,326.0,,,,,,,,,,,,,,,19.0,,
maritimo,Portugal,1001.0,,,,,,251.0,501.0,,,,,,,,,,,,,,,24.0,,
boavista,Portugal,1501.0,,,,,,251.0,501.0,251.0,,,,,,,,,,,,,,19.0,,
estoril,Portugal,2001.0,,,,,,501.0,326.0,,,,,,,,,,,,,,,21.0,,
penafiel,Portugal,2501.0,,,,,,501.0,501.0,,,,,,,,,,,,,,,19.0,,
vitoria setubal,Portugal,2501.0,,,,,,501.0,501.0,,,,,,,,,,,,,,,24.0,,
academica,Portugal,4001.0,,,,,,501.0,501.0,,,,,,,,,,,,,,,24.0,,
arouca,Portugal,5001.0,,,,,,401.0,501.0,,,,,,,,,,,,,,,24.0,,
gil vicente,Portugal,10001.0,,,,,,501.0,501.0,,,,,,,,,,,,,,,24.0,,
fenerbahce,Turkey,2.38,,,,,2.4,2.2,2.5,,2.4,,,,,,,,,,2.4,2.4,2.4,,,
galatasaray,Turkey,2.38,,,,,2.4,2.62,2.5,,2.4,,,,,,,,,,2.4,2.5,2.4,,,
besiktas,Turkey,3.75,,,,,3.5,3.75,4.0,,3.1,,,,,,,,,,3.1,3.5,3.1,,,
trabzonspor,Turkey,29.0,,,,,26.0,,26.0,,26.0,,,,,,,,,,26.0,29.0,26.0,14.3,,
bursaspor,Turkey,101.0,,,,,51.0,67.0,67.0,,51.0,,,,,,,,,,51.0,67.0,51.0,,,
kasimpasa,Turkey,101.0,,,,,101.0,,101.0,,101.0,,,,,,,,,,101.0,101.0,101.0,,,
mersin i y,Turkey,101.0,,,,,67.0,67.0,67.0,,51.0,,,,,,,,,,51.0,81.0,51.0,,,
genclerbirligi,Turkey,201.0,,,,,101.0,101.0,101.0,,101.0,,,,,,,,,,101.0,126.0,101.0,,,
akhisar,Turkey,301.0,,,,,201.0,101.0,201.0,,301.0,,,,,,,,,,301.0,201.0,301.0,,,
gaziantepspor,Turkey,401.0,,,,,67.0,67.0,67.0,,51.0,,,,,,,,,,51.0,101.0,51.0,,,
rizespor,Turkey,401.0,,,,,201.0,151.0,201.0,,251.0,,,,,,,,,,251.0,201.0,251.0,,,
eskisehirspor,Turkey,501.0,,,,,11.0,67.0,101.0,,51.0,,,,,,,,,,51.0,101.0,51.0,,,
istanbul bb,Turkey,101.0,,,,,151.0,126.0,151.0,,501.0,,,,,,,,,,501.0,151.0,501.0,,,
karabukspor,Turkey,501.0,,,,,201.0,126.0,201.0,,126.0,,,,,,,,,,126.0,201.0,126.0,,,
sivasspor,Turkey,501.0,,,,,126.0,101.0,151.0,,101.0,,,,,,,,,,101.0,151.0,101.0,,,
erciyesspor,Turkey,1001.0,,,,,1001.0,1001.0,501.0,,1001.0,,,,,,,,,,1001.0,,1001.0,,,
konyaspor,Turkey,2001.0,,,,,1001.0,1001.0,501.0,,1001.0,,,,,,,,,,1001.0,1001.0,1001.0,,,
balikesirspor,Turkey,2501.0,,,,,1001.0,751.0,501.0,,501.0,,,,,,,,,,501.0,1001.0,501.0,,,
