name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Crystal Palace,England,,,10001.0,,10000.0,10001.0,10001.0,10001.0,,,10001.0,,10001.0,10000.0,,,10001.0,,,660.0,950.0,970.0,
Fulham,England,,,2501.0,,2501.0,5001.0,5001.0,2001.0,,,10001.0,,7501.0,5001.0,,,10001.0,,,660.0,950.0,970.0,
Hull,England,3501.0,,4001.0,,4001.0,5001.0,7501.0,7501.0,,4000.0,10001.0,,5001.0,7501.0,,,10001.0,4000.0,,660.0,950.0,970.0,
Norwich,England,,,4001.0,,4001.0,5001.0,7501.0,5001.0,,,7501.0,,7501.0,5001.0,,,10001.0,,,660.0,950.0,970.0,
Sunderland,England,,,2501.0,,2501.0,5001.0,5001.0,5001.0,,,10001.0,,5001.0,5001.0,,,10001.0,,,660.0,950.0,970.0,
PSG,France,1.13,1.12,1.1,1.13,1.1,1.12,1.12,1.12,1.1,1.1,1.1,,1.12,1.11,1.13,1.1,1.08,1.1,1.1,,1.15,1.07,
Monaco,France,7.5,6.0,7.0,6.5,7.0,6.5,7.0,7.0,7.0,7.5,7.0,,6.0,6.5,7.0,7.0,8.0,7.5,7.5,6.6,7.84,6.82,
Lille,France,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.0,26.0,,21.0,21.0,21.0,21.0,26.0,18.0,21.0,16.5,22.0,17.5,
Marseille,France,67.0,67.0,81.0,81.0,81.0,67.0,101.0,67.0,81.0,80.0,101.0,,67.0,67.0,67.0,81.0,81.0,80.0,81.0,52.0,71.0,58.0,
Lyon,France,151.0,,201.0,201.0,201.0,201.0,301.0,151.0,301.0,200.0,301.0,,201.0,151.0,251.0,201.0,121.0,200.0,,150.0,238.0,188.0,
St Etienne,France,351.0,,201.0,201.0,201.0,351.0,501.0,401.0,201.0,300.0,301.0,,301.0,201.0,301.0,251.0,401.0,300.0,,58.0,76.0,64.0,
Nice,France,,,401.0,251.0,401.0,351.0,501.0,501.0,201.0,300.0,501.0,,401.0,251.0,301.0,401.0,501.0,300.0,,150.0,238.0,188.0,
Bordeaux,France,,,,,,,,,401.0,300.0,501.0,,,,501.0,501.0,451.0,300.0,,186.0,314.0,238.0,
Rennes,France,,,251.0,251.0,251.0,,501.0,501.0,301.0,300.0,501.0,,351.0,,501.0,301.0,601.0,300.0,,96.0,133.0,116.0,
Bastia,France,,,,,,,,401.0,501.0,500.0,1001.0,,,,1001.0,501.0,1001.0,500.0,,96.0,133.0,116.0,
Nantes,France,,,,251.0,,,,151.0,1001.0,200.0,251.0,,,,301.0,301.0,301.0,200.0,,104.0,133.0,126.0,
Reims,France,,,,,,,,501.0,1001.0,500.0,501.0,,,,1001.0,751.0,1001.0,500.0,,96.0,133.0,116.0,
Toulouse,France,,,,,,,,,501.0,,751.0,,,,1001.0,751.0,601.0,,,96.0,133.0,116.0,
Ajaccio,France,,,,,,,,,1001.0,,,,,,1501.0,,,,,96.0,133.0,116.0,
Evian,France,,,,,,,,,1001.0,,,,,,1501.0,,1001.0,,,96.0,133.0,116.0,
Montpellier,France,,,,,,,,,501.0,,1001.0,,,,1001.0,,1501.0,,,340.0,570.0,451.0,
Lorient,France,,,,,,,,,501.0,,,,,,1001.0,,1701.0,,,96.0,133.0,116.0,
Guingamp,France,,,,,,,,,1001.0,,,,,,2001.0,501.0,701.0,,,96.0,133.0,116.0,
Sochaux,France,,,,,,,,,1001.0,,,,,,1001.0,,2501.0,,,96.0,133.0,116.0,
Valenciennes,France,,,,,,,,,501.0,,,,,,1001.0,,2501.0,,,96.0,133.0,116.0,
Juventus,Italy,1.67,1.67,1.67,1.67,1.67,1.67,1.62,1.62,1.67,1.62,1.67,1.67,1.67,1.62,,1.65,1.55,1.62,1.62,1.59,1.64,1.6,
Roma,Italy,4.0,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,4.0,3.2,4.0,3.75,3.75,,4.0,4.0,4.0,4.0,3.7,3.85,3.72,
Napoli,Italy,5.5,6.5,6.5,5.5,6.5,6.0,5.5,6.0,6.5,7.0,6.5,5.5,5.5,6.5,,6.0,6.5,7.0,6.5,7.2,7.84,7.4,
Inter,Italy,21.0,17.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,23.0,21.0,21.0,21.0,,21.0,29.0,20.0,23.0,35.0,40.0,38.0,
Fiorentina,Italy,34.0,21.0,26.0,29.0,26.0,26.0,26.0,26.0,29.0,25.0,34.0,26.0,26.0,26.0,,26.0,29.0,25.0,26.0,36.0,44.0,40.0,
AC Milan,Italy,201.0,151.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,,301.0,201.0,201.0,201.0,,201.0,351.0,,,140.0,190.0,177.0,
Lazio,Italy,501.0,201.0,301.0,151.0,301.0,301.0,501.0,301.0,201.0,,301.0,501.0,351.0,501.0,,301.0,751.0,,,565.0,950.0,766.0,
Genoa,Italy,,,,,,,,,,,1001.0,1001.0,,,,,1001.0,,,170.0,276.0,218.0,
Verona,Italy,751.0,,501.0,,501.0,501.0,,,,,501.0,1001.0,751.0,,,,1001.0,,,174.0,285.0,223.0,
Udinese,Italy,,,,,,,,,,,1001.0,501.0,751.0,751.0,,,1001.0,,,565.0,950.0,766.0,
Atalanta,Italy,,,,,,,,,,,1001.0,1001.0,,,,,1001.0,,,565.0,950.0,766.0,
Torino,Italy,,,,,,,,,,,2001.0,1001.0,,,,,1001.0,,,565.0,950.0,766.0,
Parma,Italy,,,,,,,,,,,4001.0,1001.0,,,,,1001.0,,,565.0,950.0,766.0,
Bologna,Italy,,,,,,,,,,,5001.0,1001.0,,,,,1001.0,,,565.0,950.0,766.0,
Livorno,Italy,,,,,,,,,,,5001.0,1001.0,,,,,1001.0,,,565.0,950.0,766.0,
Cagliari,Italy,,,,,,,,,,,10001.0,1001.0,,,,,1001.0,,,182.0,295.0,238.0,
Catania,Italy,,,,,,,,,,,10001.0,1001.0,,,,,1001.0,,,565.0,950.0,766.0,
Chievo,Italy,,,,,,,,,,,10001.0,1001.0,,,,,1001.0,,,565.0,950.0,766.0,
Sampdoria,Italy,,,,,,,,,,,10001.0,1001.0,,,,,1001.0,,,565.0,950.0,766.0,
Sassuolo,Italy,,,,,,,,,,,10001.0,1001.0,,,,,1001.0,,,565.0,950.0,766.0,
Celtic,Scotland,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.01,1.01,,,1.01,1.02,1.01,
Inverness,Scotland,81.0,81.0,,81.0,,,67.0,81.0,,100.0,67.0,67.0,67.0,81.0,,81.0,67.0,100.0,,30.0,40.0,32.0,
Aberdeen,Scotland,101.0,126.0,,101.0,,,81.0,81.0,,100.0,67.0,51.0,67.0,67.0,,101.0,81.0,100.0,,36.0,48.0,39.0,
Motherwell,Scotland,101.0,126.0,,126.0,,,126.0,101.0,,125.0,101.0,81.0,101.0,101.0,,126.0,101.0,125.0,,84.0,124.0,103.0,
Dundee Utd,Scotland,201.0,201.0,,151.0,,,351.0,101.0,,250.0,201.0,101.0,201.0,201.0,,301.0,201.0,250.0,,98.0,143.0,120.0,
St Johnstone,Scotland,401.0,251.0,,151.0,,,251.0,501.0,,300.0,201.0,151.0,251.0,251.0,,501.0,251.0,300.0,,112.0,162.0,138.0,
Hibernian,Scotland,501.0,1001.0,,,,,301.0,1001.0,,500.0,751.0,751.0,401.0,501.0,,751.0,401.0,500.0,,112.0,162.0,138.0,
Partick,Scotland,,2001.0,,,,,501.0,2501.0,,1000.0,2001.0,751.0,1001.0,1001.0,,2501.0,1251.0,1000.0,,112.0,162.0,138.0,
Kilmarnock,Scotland,,2001.0,,,,,501.0,2501.0,,2500.0,2501.0,2001.0,1001.0,1501.0,,2001.0,1251.0,2500.0,,134.0,200.0,169.0,
Ross County,Scotland,,2501.0,,,,,501.0,2501.0,,1000.0,2501.0,1251.0,1001.0,1501.0,,3001.0,1501.0,1000.0,,134.0,200.0,169.0,
St Mirren,Scotland,,2501.0,,,,,751.0,5001.0,,2500.0,1251.0,2501.0,1001.0,1501.0,,5001.0,2001.0,2500.0,,134.0,200.0,169.0,
Hearts,Scotland,,7501.0,,,,,10001.0,10001.0,,5000.0,5001.0,,2001.0,5001.0,,10001.0,5001.0,5000.0,,134.0,200.0,169.0,
Ajax,Holland,2.2,2.38,,2.3,,2.3,2.1,2.2,,2.3,,,2.25,,,2.35,2.35,2.3,,,2.42,,
PSV Eindhoven,Holland,3.5,3.75,,3.75,,3.5,3.75,3.75,,3.75,,,3.75,,,3.75,3.5,3.75,,,5.09,,
Feyenoord,Holland,8.5,7.5,,6.5,,7.5,8.5,8.0,,6.5,,,7.0,,,7.0,7.0,6.5,,,8.98,,
Twente,Holland,9.0,8.0,,7.5,,8.0,9.0,9.0,,8.0,,,8.0,,,8.5,8.0,8.0,,,8.79,,
Vitesse,Holland,11.0,8.5,,9.0,,9.0,11.0,9.0,,8.5,,,9.0,,,9.0,9.0,8.5,,,8.22,,
AZ Alkmaar,Holland,15.0,8.0,,8.0,,13.0,11.0,13.0,,9.0,,,9.0,,,10.0,10.0,9.0,,,16.2,,
Heerenveen,Holland,81.0,51.0,,51.0,,51.0,81.0,41.0,,75.0,,,51.0,,,67.0,51.0,75.0,,,71.0,,
Groningen,Holland,51.0,,,51.0,,,67.0,101.0,,50.0,,,51.0,,,126.0,51.0,50.0,,,105.0,,
Utrecht,Holland,201.0,,,81.0,,151.0,201.0,151.0,,150.0,,,151.0,,,201.0,126.0,150.0,,,143.0,,
Zwolle,Holland,201.0,,,,,151.0,201.0,101.0,,100.0,,,101.0,,,151.0,101.0,100.0,,,152.0,,
Den Haag,Holland,,,,,,,,,,300.0,,,,,,,251.0,300.0,,,418.0,,
Cambuur,Holland,,,,,,,,,,500.0,,,,,,,501.0,500.0,,,418.0,,
Go Ahead Eagles,Holland,,,,,,,,,,300.0,,,,,,,501.0,300.0,,,418.0,,
Heracles,Holland,,,,,,,,,,300.0,,,,,,,501.0,300.0,,,418.0,,
NAC Breda,Holland,,,,,,,,,,200.0,,,,,,,501.0,200.0,,,418.0,,
Roda,Holland,,,,,,,,,,200.0,,,,,,251.0,501.0,200.0,,,418.0,,
Waalwijk,Holland,,,,,,,,,,500.0,,,,,,,751.0,500.0,,,418.0,,
NEC Nijmegen,Holland,,,,,,,,,,500.0,,,,,,,1001.0,500.0,,,418.0,,
Porto,Portugal,1.57,1.62,,1.57,,,1.67,1.57,,,,,1.57,,,,1.7,1.55,,,1.7,,
Benfica,Portugal,2.75,3.0,,2.62,,,2.5,2.8,,,,,2.75,,,,2.55,2.75,,,2.58,,
Sporting Lisbon,Portugal,9.0,10.0,,10.0,,,9.0,8.5,,,,,,,,,6.5,10.0,,,8.41,,
Gil Vicente,Portugal,201.0,,,,,,151.0,,,,,,,,,,101.0,200.0,,,34.0,,
Rio Ave,Portugal,,,,,,,,,,,,,,,,,251.0,250.0,,,34.0,,
Braga,Portugal,251.0,101.0,,126.0,,,201.0,101.0,,,,,101.0,,,,251.0,200.0,,,52.0,,
Estoril,Portugal,,,,,,,,,,,,,,,,,201.0,300.0,,,34.0,,
Guimaraes,Portugal,,,,,,,,,,,,,,,,,351.0,300.0,,,34.0,,
Maritimo,Portugal,,,,,,,,,,,,,,,,,351.0,,,,34.0,,
Nacional,Portugal,,,,,,,,,,,,,,,,,351.0,250.0,,,34.0,,
Pacos Ferreira,Portugal,,,,,,,,,,,,,,,,,351.0,,,,162.0,,
Academica,Portugal,,,,,,,,,,,,,,,,,501.0,,,,34.0,,
Olhanense,Portugal,,,,,,,,,,,,,,,,,501.0,,,,34.0,,
Vitoria Setubal,Portugal,,,,,,,,,,,,,,,,,501.0,,,,34.0,,
Arouca,Portugal,,,,,,,,,,,,,,,,,1001.0,,,,34.0,,
Belenenses,Portugal,,,,,,,,,,,,,,,,,1001.0,,,,34.0,,
Fenerbahce,Turkey,1.57,,,,,,1.57,1.67,,,,,1.57,1.9,,,1.7,1.6,,,1.16,,
Galatasaray,Turkey,3.25,,,,,,3.25,3.0,,,,,3.0,2.5,,,3.0,2.6,,,2.04,,
Besiktas,Turkey,7.0,,,,,,8.0,7.0,,,,,6.5,6.5,,,7.5,8.0,,,2.95,,
Trabzonspor,Turkey,51.0,,,,,,51.0,34.0,,,,,41.0,26.0,,,41.0,40.0,,,2.69,,
Kasimpasa,Turkey,17.0,,,,,,21.0,34.0,,,,,15.0,67.0,,,29.0,25.0,,,3.38,,
Sivasspor,Turkey,67.0,,,,,,,,,,,,67.0,,,,101.0,80.0,,,3.38,,
Bursaspor,Turkey,151.0,,,,,,151.0,101.0,,,,,151.0,41.0,,,101.0,120.0,,,32.0,,
Eskisehirspor,Turkey,,,,,,,,101.0,,,,,101.0,151.0,,,201.0,150.0,,,32.0,,
Antalyaspor,Turkey,,,,,,,,,,,,,,,,,251.0,300.0,,,32.0,,
Rizespor,Turkey,,,,,,,,,,,,,,,,,251.0,300.0,,,32.0,,
Konyaspor,Turkey,,,,,,,,,,,,,,,,,251.0,400.0,,,3.38,,
Akhisar,Turkey,,,,,,,,,,,,,,,,,251.0,500.0,,,3.38,,
Erciyesspor,Turkey,,,,,,,,,,,,,,,,,751.0,500.0,,,3.38,,
Karabukspor,Turkey,,,,,,,,,,,,,,,,,751.0,500.0,,,3.38,,
Gaziantepspor,Turkey,,,,,,,,,,,,,,,,,751.0,750.0,,,32.0,,
Genclerbirligi,Turkey,,,,,,,,,,,,,,,,,751.0,100.0,,,32.0,,
Kayserispor,Turkey,,,,,,,,,,,,,,151.0,,,751.0,300.0,,,32.0,,
Elazigspor,Turkey,,,,,,,,,,,,,,,,,751.0,1000.0,,,3.38,,
