name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Espanyol,Spain,,,,,,,1001.0,,,,,,,,,,,,,,950.0,766.0,
Malaga,Spain,,,,,,,1001.0,,,,,,,,,,,,,,950.0,766.0,
Getafe,Spain,,,,,,,1501.0,,,,,,,,,,,,,,950.0,766.0,
Betis,Spain,,,,,,,2501.0,,,,,,,,,,,,,,950.0,766.0,
Celta Vigo,Spain,,,,,,,2501.0,,,,,,,,,,,,,,950.0,766.0,
Levante,Spain,,,,,,,2501.0,,,,,,,,,,,,,,950.0,766.0,
Valladolid,Spain,,,,,,,3001.0,,,,,,,,,,,,,,950.0,766.0,
Granada,Spain,,,,,,,5001.0,,,,,,,,,,,,,,950.0,766.0,
Osasuna,Spain,,,,,,,5001.0,,,,,,,,,,,,,,950.0,766.0,
Rayo Vallecano,Spain,,,,,,,5001.0,,,,,,,,,,,,,,950.0,766.0,
Almeria,Spain,,,,,,,7501.0,,,,,,,,,,,,,,950.0,766.0,
Elche,Spain,,,,,,,7501.0,,,,,,,,,,,,,,950.0,766.0,
Man City,England,,,,,,,3.0,,,,,,,,,,,,,2.41,2.99,2.41,
Chelsea,England,,,,,,,3.5,,,,,,,,,,,,,2.79,4.23,3.04,
Arsenal,England,,,,,,,4.5,,,,,,,,,,,,,,4.71,3.91,
Man Utd,England,,,,,,,9.0,,,,,,,,,,,,,5.2,8.79,5.27,
Liverpool,England,,,,,,,9.0,,,,,,,,,,,,,7.6,10.0,7.79,
Tottenham,England,,,,,,,21.0,,,,,,,,,,,,,,25.0,4.88,
Everton,England,,,,,,,101.0,,,,,,,,,,,,,,114.0,99.0,
Southampton,England,,,,,,,301.0,,,,,,,,,,,,,,304.0,291.0,
Aston Villa,England,,,,,,,2001.0,,,,,,,,,,,,,660.0,950.0,970.0,
Newcastle,England,,,,,,,2001.0,,,,,,,,,,,,,660.0,950.0,970.0,
Swansea,England,,,,,,,2501.0,,,,,,,,,,,,,,950.0,970.0,
West Brom,England,,,,,,,4001.0,,,,,,,,,,,,,,950.0,970.0,
West Ham,England,,,,,,,4001.0,,,,,,,,,,,,,660.0,950.0,970.0,
Fulham,England,,,,,,,5001.0,,,,,,,,,,,,,660.0,950.0,970.0,
Sunderland,England,,,,,,,5001.0,,,,,,,,,,,,,660.0,950.0,970.0,
Cardiff,England,,,,,,,7501.0,,,,,,,,,,,,,,950.0,970.0,
Hull,England,,,,,,,7501.0,,,,,,,,,,,,,660.0,950.0,970.0,
Norwich,England,,,,,,,7501.0,,,,,,,,,,,,,660.0,950.0,970.0,
Stoke,England,,,,,,,7501.0,,,,,,,,,,,,,,950.0,970.0,
Crystal Palace,England,,,,,,,10001.0,,,,,,,,,,,,,660.0,950.0,970.0,
PSG,France,1.2,1.11,,,,,1.12,1.12,1.1,1.1,1.12,,,1.1,,,1.1,,,,1.15,1.06,
Monaco,France,5.5,6.5,,,,,7.0,6.5,7.0,7.0,6.5,,,6.5,,,7.0,,,,4.32,3.91,
Lille,France,19.0,17.0,,,,,17.0,17.0,21.0,20.0,17.0,,,17.0,,,20.0,,,,7.84,3.62,
Marseille,France,126.0,81.0,,,,,101.0,91.0,81.0,100.0,126.0,,,81.0,,,100.0,,,,71.0,58.0,
St Etienne,France,151.0,,,,,,201.0,201.0,201.0,200.0,201.0,,,201.0,,,200.0,,,,48.0,38.0,
Rennes,France,301.0,,,,,,301.0,251.0,301.0,300.0,301.0,,,,,,300.0,,,,95.0,82.0,
Nice,France,251.0,,,,,,301.0,251.0,201.0,300.0,301.0,,,251.0,,,300.0,,,,257.0,194.0,
Lyon,France,251.0,,,,,,401.0,401.0,301.0,300.0,401.0,,,351.0,,,300.0,,,,409.0,315.0,
Lorient,France,,,,,,,,,501.0,,,,,,,,,,,,95.0,82.0,
Valenciennes,France,,,,,,,,,501.0,,,,,,,,,,,,95.0,82.0,
Bordeaux,France,351.0,,,,,,,251.0,401.0,500.0,501.0,,,,,,500.0,,,,171.0,153.0,
Toulouse,France,751.0,,,,,,,,501.0,500.0,751.0,,,,,,500.0,,,,95.0,82.0,
Ajaccio,France,,,,,,,,,1001.0,,,,,,,,,,,,95.0,82.0,
Bastia,France,,,,,,,,401.0,501.0,750.0,1001.0,,,,,,750.0,,,,95.0,82.0,
Evian,France,,,,,,,,,1001.0,,,,,,,,,,,,95.0,82.0,
Guingamp,France,,,,,,,,,1001.0,500.0,,,,,,,500.0,,,,95.0,82.0,
Nantes,France,151.0,,,,,,301.0,201.0,1001.0,300.0,501.0,,,,,,300.0,,,,95.0,82.0,
Reims,France,,,,,,,,501.0,1001.0,500.0,501.0,,,,,,500.0,,,,95.0,82.0,
Sochaux,France,,,,,,,,,1001.0,,,,,,,,,,,,95.0,82.0,
Montpellier,France,1001.0,,,,,,,,501.0,,1001.0,,,,,,,,,,580.0,456.0,
Juventus,Italy,1.91,1.91,1.91,1.83,1.91,1.9,1.91,1.83,1.91,1.8,1.91,,1.83,1.8,,1.85,1.8,1.91,,,1.91,1.86,
Roma,Italy,3.0,3.0,3.0,3.1,3.0,3.0,3.0,3.0,3.0,3.0,2.8,,3.0,3.0,,2.75,3.0,3.0,,,3.28,2.94,
Napoli,Italy,5.0,4.5,5.0,5.0,5.0,5.0,4.5,4.5,5.0,4.5,4.5,,4.5,4.5,,5.0,4.5,5.0,,,5.94,5.17,
Inter,Italy,29.0,23.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,30.0,29.0,,26.0,26.0,,41.0,30.0,29.0,,,13.8,7.4,
Fiorentina,Italy,51.0,41.0,26.0,29.0,26.0,21.0,41.0,31.0,41.0,30.0,34.0,,34.0,26.0,,41.0,30.0,51.0,,,27.0,18.9,
AC Milan,Italy,501.0,101.0,201.0,126.0,201.0,151.0,151.0,151.0,151.0,,151.0,,101.0,151.0,,251.0,,,,,190.0,175.0,
Lazio,Italy,501.0,151.0,301.0,151.0,301.0,201.0,301.0,301.0,201.0,,301.0,,201.0,251.0,,501.0,,,,,760.0,611.0,
Udinese,Italy,,,,,,401.0,,,251.0,,501.0,,301.0,501.0,,751.0,,,,,950.0,766.0,
Atalanta,Italy,,,,,,401.0,,,501.0,,501.0,,,,,751.0,,,,,950.0,766.0,
Verona,Italy,501.0,,501.0,501.0,501.0,401.0,,,1501.0,,301.0,,251.0,,,751.0,,,,,190.0,175.0,
Genoa,Italy,,,,,,351.0,,,501.0,,2001.0,,,,,751.0,,,,,228.0,175.0,
Torino,Italy,,,,,,601.0,,,1001.0,,2001.0,,,,,751.0,,,,,950.0,766.0,
Parma,Italy,,,,,,501.0,,,501.0,,4001.0,,,,,751.0,,,,,950.0,766.0,
Bologna,Italy,,,,,,751.0,,,751.0,,5001.0,,,,,751.0,,,,,950.0,766.0,
Livorno,Italy,,,,,,601.0,,,1501.0,,5001.0,,,,,751.0,,,,,950.0,766.0,
Cagliari,Italy,,,,,,751.0,,,751.0,,10000.0,,,,,751.0,,,,,20.0,0.03,
Catania,Italy,,,,,,751.0,,,501.0,,10000.0,,,,,751.0,,,,,950.0,766.0,
Chievo,Italy,,,,,,751.0,,,751.0,,10000.0,,,,,751.0,,,,,950.0,766.0,
Sampdoria,Italy,,,,,,751.0,,,501.0,,10000.0,,,,,751.0,,,,,950.0,766.0,
Sassuolo,Italy,,,,,,751.0,,,1501.0,,10000.0,,,,,751.0,,,,,950.0,766.0,
Celtic,Scotland,1.0,,,,,,,,,,,,,,,,,,,1.01,1.02,1.01,
Aberdeen,Scotland,67.0,,,,,,,,,,,,,,,,,,,,42.0,0.03,
Inverness,Scotland,101.0,,,,,,,,,,,,,,,,,,,,57.0,0.03,
Motherwell,Scotland,101.0,,,,,,,,,,,,,,,,,,,,62.0,0.03,
Dundee Utd,Scotland,251.0,,,,,,,,,,,,,,,,,,,,133.0,0.03,
Hibernian,Scotland,351.0,,,,,,,,,,,,,,,,,,,,133.0,0.03,
St Johnstone,Scotland,501.0,,,,,,,,,,,,,,,,,,,,133.0,0.03,
Partick,Scotland,,,,,,,,,,,,,,,,,,,,,162.0,0.03,
Hearts,Scotland,,,,,,,,,,,,,,,,,,,,,171.0,0.03,
Kilmarnock,Scotland,,,,,,,,,,,,,,,,,,,,,171.0,0.03,
Ross County,Scotland,,,,,,,,,,,,,,,,,,,,,171.0,0.03,
St Mirren,Scotland,,,,,,,,,,,,,,,,,,,,,171.0,0.03,
Ajax,Holland,2.38,2.75,,,,,2.5,2.5,,,,,,,,,,,,,2.56,,
PSV Eindhoven,Holland,3.0,3.0,,,,,3.0,3.1,,,,,,,,,,,,,3.18,,
Feyenoord,Holland,8.0,6.5,,,,,7.0,6.5,,,,,,,,,,,,,5.27,,
Twente,Holland,9.0,7.5,,,,,7.0,7.5,,,,,,,,,,,,,6.13,,
AZ Alkmaar,Holland,13.0,11.0,,,,,11.0,13.0,,,,,,,,,,,,,10.0,,
Vitesse,Holland,15.0,11.0,,,,,15.0,17.0,,,,,,,,,,,,,11.4,,
Heerenveen,Holland,81.0,41.0,,,,,81.0,41.0,,,,,,,,,,,,,86.0,,
Utrecht,Holland,126.0,101.0,,,,,101.0,81.0,,,,,,,,,,,,,124.0,,
Groningen,Holland,51.0,,,,,,126.0,151.0,,,,,,,,,,,,,62.0,,
Zwolle,Holland,151.0,101.0,,,,,151.0,101.0,,,,,,,,,,,,,105.0,,
NAC Breda,Holland,301.0,,,,,,,,,,,,,,,,,,,,399.0,,
Cambuur,Holland,,,,,,,,,,,,,,,,,,,,,399.0,,
Den Haag,Holland,,,,,,,,,,,,,,,,,,,,,399.0,,
Go Ahead Eagles,Holland,,,,,,,,,,,,,,,,,,,,,399.0,,
Heracles,Holland,,,,,,,,,,,,,,,,,,,,,399.0,,
NEC Nijmegen,Holland,,,,,,,,,,,,,,,,,,,,,399.0,,
Roda,Holland,,,,,,,,,,,,,,,,,,,,,399.0,,
Waalwijk,Holland,,,,,,,,,,,,,,,,,,,,,399.0,,
Porto,Portugal,1.57,1.62,,1.57,,,1.57,1.57,,,,,1.57,,,1.7,1.55,,,,1.62,,
Benfica,Portugal,2.75,3.0,,2.62,,,2.75,2.8,,,,,2.75,,,2.55,2.75,,,,2.86,,
Sporting Lisbon,Portugal,9.0,10.0,,10.0,,,9.0,8.5,,,,,9.0,,,6.5,10.0,,,,8.79,,
Gil Vicente,Portugal,201.0,,,,,,151.0,,,,,,,,,101.0,200.0,,,,25.0,,
Rio Ave,Portugal,,,,,,,,,,,,,,,,251.0,250.0,,,,25.0,,
Braga,Portugal,251.0,101.0,,126.0,,,201.0,101.0,,,,,101.0,,,251.0,200.0,,,,71.0,,
Estoril,Portugal,,,,,,,,,,,,,,,,201.0,300.0,,,,44.0,,
Guimaraes,Portugal,,,,,,,,,,,,,,,,351.0,300.0,,,,25.0,,
Nacional,Portugal,,,,,,,,,,,,,,,,351.0,250.0,,,,25.0,,
Maritimo,Portugal,,,,,,,,,,,,,,,,351.0,,,,,52.0,,
Pacos Ferreira,Portugal,,,,,,,,,,,,,,,,351.0,,,,,380.0,,
Academica,Portugal,,,,,,,,,,,,,,,,501.0,,,,,25.0,,
Olhanense,Portugal,,,,,,,,,,,,,,,,501.0,,,,,25.0,,
Vitoria Setubal,Portugal,,,,,,,,,,,,,,,,501.0,,,,,25.0,,
Arouca,Portugal,,,,,,,,,,,,,,,,1001.0,,,,,25.0,,
Belenenses,Portugal,,,,,,,,,,,,,,,,1001.0,,,,,25.0,,
Fenerbahce,Turkey,,,,,,,2.0,,,,,,1.8,1.9,,,1.9,,,,1.57,,
Galatasaray,Turkey,,,,,,,2.38,,,,,,2.38,2.5,,,2.4,,,,1.97,,
Besiktas,Turkey,,,,,,,8.0,,,,,,7.0,6.5,,,8.5,,,,2.9,,
Trabzonspor,Turkey,,,,,,,26.0,,,,,,34.0,26.0,,,40.0,,,,1.48,,
Kasimpasa,Turkey,,,,,,,26.0,,,,,,26.0,67.0,,,35.0,,,,3.38,,
Sivasspor,Turkey,,,,,,,,,,,,,81.0,,,,100.0,,,,3.38,,
Bursaspor,Turkey,,,,,,,101.0,,,,,,81.0,41.0,,,100.0,,,,3.38,,
Eskisehirspor,Turkey,,,,,,,151.0,,,,,,101.0,151.0,,,150.0,,,,3.38,,
Rizespor,Turkey,,,,,,,,,,,,,,,,,200.0,,,,2.9,,
Antalyaspor,Turkey,,,,,,,,,,,,,,,,,300.0,,,,3.38,,
Kayserispor,Turkey,,,,,,,201.0,,,,,,,151.0,,,300.0,,,,3.38,,
Konyaspor,Turkey,,,,,,,,,,,,,,,,,400.0,,,,3.38,,
Akhisar,Turkey,,,,,,,,,,,,,,,,,500.0,,,,3.38,,
Erciyesspor,Turkey,,,,,,,,,,,,,,,,,500.0,,,,3.38,,
Karabukspor,Turkey,,,,,,,,,,,,,,,,,500.0,,,,3.38,,
Gaziantepspor,Turkey,,,,,,,,,,,,,,,,,750.0,,,,3.38,,
Elazigspor,Turkey,,,,,,,,,,,,,,,,,1000.0,,,,3.38,,
Genclerbirligi,Turkey,,,,,,,,,,,,,,,,,1000.0,,,,3.38,,
