name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Liverpool,England,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.17,9.34,
Man Utd,England,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,11.0,10.0,9.0,10.0,10.5,11.0,11.2,
Tottenham,England,15.0,15.0,13.0,17.0,13.0,15.0,13.0,13.0,13.0,16.0,15.0,15.0,17.0,15.0,15.0,15.0,16.0,15.0,13.0,18.5,19.0,19.4,
Everton,England,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,151.0,100.0,101.0,101.0,126.0,101.0,101.0,126.0,100.0,126.0,101.0,104.0,124.0,126.0,
Southampton,England,401.0,751.0,1001.0,501.0,1001.0,501.0,751.0,501.0,501.0,400.0,1001.0,301.0,501.0,751.0,401.0,501.0,400.0,1001.0,401.0,370.0,485.0,500.0,
Swansea,England,1001.0,1501.0,2501.0,1501.0,2501.0,2001.0,2001.0,1001.0,,1500.0,2501.0,1501.0,1501.0,2501.0,1001.0,2001.0,1500.0,,2001.0,660.0,950.0,970.0,
Aston Villa,England,1501.0,1251.0,2001.0,,2001.0,2001.0,1001.0,2001.0,1001.0,2000.0,3001.0,2001.0,2001.0,1501.0,2001.0,2001.0,2000.0,,3001.0,660.0,950.0,970.0,
Newcastle,England,2001.0,2001.0,2501.0,,2501.0,2001.0,2001.0,1001.0,,2000.0,4001.0,2501.0,2001.0,2001.0,2501.0,2501.0,2000.0,,5001.0,660.0,950.0,970.0,
West Brom,England,3001.0,2001.0,1501.0,1501.0,1501.0,2001.0,2501.0,2001.0,1001.0,3000.0,3001.0,3001.0,2501.0,2001.0,3001.0,3001.0,3000.0,,5001.0,660.0,950.0,970.0,
West Ham,England,3001.0,,2001.0,,2001.0,2001.0,3001.0,2001.0,,2500.0,5001.0,5001.0,2001.0,2501.0,2501.0,5001.0,2500.0,,5001.0,660.0,950.0,970.0,
Stoke,England,5001.0,,2501.0,,2501.0,5001.0,3001.0,4001.0,,3000.0,5001.0,7501.0,5001.0,3501.0,4001.0,5001.0,3000.0,,5001.0,660.0,950.0,970.0,
Fulham,England,3501.0,,2501.0,,2501.0,2501.0,3001.0,2001.0,,3000.0,10000.0,5001.0,3001.0,2501.0,3001.0,5001.0,3000.0,,5001.0,660.0,950.0,970.0,
Cardiff,England,5001.0,,4001.0,,4001.0,5001.0,5001.0,3001.0,,4000.0,10000.0,10001.0,7501.0,5001.0,5001.0,7501.0,4000.0,,7501.0,660.0,950.0,970.0,
Hull,England,4001.0,,4001.0,,4001.0,7501.0,5001.0,7501.0,,4000.0,10000.0,10001.0,7501.0,5001.0,5001.0,7501.0,4000.0,,7501.0,660.0,950.0,970.0,
Norwich,England,,,4001.0,,4001.0,5001.0,3001.0,5001.0,,3000.0,10000.0,10001.0,5001.0,3501.0,5001.0,7501.0,3000.0,,7501.0,660.0,950.0,970.0,
Sunderland,England,,,2501.0,,2501.0,7501.0,5001.0,5001.0,,5000.0,10001.0,20001.0,3001.0,5001.0,5001.0,10001.0,5000.0,,10001.0,660.0,950.0,970.0,
Crystal Palace,England,,,10001.0,,10000.0,10001.0,10001.0,10001.0,,7500.0,10001.0,25001.0,10001.0,10000.0,10001.0,10001.0,7500.0,,10001.0,660.0,950.0,970.0,
PSG,France,1.2,1.17,1.17,1.17,1.17,1.17,1.2,1.17,1.17,1.17,1.22,,1.17,1.16,,1.2,1.17,1.17,1.18,1.24,1.27,1.24,
Monaco,France,5.0,6.0,5.0,5.0,5.0,5.0,4.5,5.0,5.0,5.5,4.5,,5.0,4.75,,5.0,5.5,5.0,5.0,3.9,5.27,4.59,
Lille,France,34.0,29.0,41.0,34.0,41.0,34.0,41.0,34.0,41.0,40.0,41.0,,41.0,29.0,,35.0,40.0,34.0,29.0,28.0,32.0,31.0,
Marseille,France,67.0,51.0,51.0,51.0,51.0,51.0,67.0,51.0,67.0,60.0,67.0,,51.0,51.0,,41.0,60.0,67.0,51.0,19.5,23.0,20.0,
St Etienne,France,126.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,150.0,151.0,,151.0,151.0,,121.0,150.0,,151.0,32.0,42.0,38.0,
Nice,France,151.0,101.0,151.0,101.0,151.0,151.0,151.0,151.0,251.0,150.0,201.0,,151.0,126.0,,121.0,150.0,,151.0,78.0,95.0,91.0,
Lyon,France,201.0,126.0,201.0,201.0,201.0,201.0,151.0,201.0,201.0,250.0,251.0,,201.0,201.0,,135.0,250.0,,201.0,205.0,285.0,267.0,
Toulouse,France,401.0,,,251.0,,251.0,251.0,251.0,401.0,250.0,401.0,,401.0,251.0,,251.0,250.0,,301.0,80.0,105.0,99.0,
Bordeaux,France,401.0,,,351.0,,351.0,301.0,501.0,401.0,300.0,501.0,,301.0,251.0,,501.0,300.0,,351.0,225.0,323.0,296.0,
Rennes,France,501.0,151.0,251.0,251.0,251.0,301.0,251.0,301.0,401.0,500.0,401.0,,301.0,251.0,,601.0,500.0,,351.0,78.0,105.0,93.0,
Montpellier,France,501.0,,,401.0,,751.0,401.0,501.0,501.0,750.0,751.0,,501.0,501.0,,901.0,750.0,,601.0,410.0,580.0,553.0,
Nantes,France,151.0,251.0,,251.0,,251.0,1001.0,251.0,1001.0,250.0,1001.0,,,251.0,,201.0,250.0,,251.0,78.0,105.0,93.0,
Bastia,France,,,,,,501.0,1001.0,501.0,501.0,500.0,1001.0,,,501.0,,1201.0,500.0,,501.0,78.0,105.0,91.0,
Lorient,France,,,,751.0,,751.0,501.0,501.0,401.0,1000.0,1001.0,,,751.0,,1201.0,1000.0,,1001.0,78.0,105.0,93.0,
Ajaccio,France,,,,,,1001.0,1001.0,501.0,1001.0,1500.0,1501.0,,,1001.0,,1501.0,1500.0,,1251.0,78.0,105.0,93.0,
Evian,France,,,,,,1001.0,1501.0,501.0,1001.0,1000.0,1501.0,,,1001.0,,1201.0,1000.0,,1001.0,78.0,105.0,93.0,
Guingamp,France,,,,,,751.0,1501.0,501.0,1001.0,750.0,1501.0,,,501.0,,601.0,750.0,,601.0,78.0,105.0,93.0,
Sochaux,France,,,,,,1001.0,1001.0,501.0,1001.0,1500.0,1501.0,,,1001.0,,1501.0,1500.0,,1251.0,78.0,105.0,93.0,
Reims,France,,,,,,501.0,2001.0,501.0,1001.0,750.0,1001.0,,,501.0,,1201.0,750.0,,601.0,78.0,105.0,93.0,
Valenciennes,France,,,,,,1001.0,751.0,501.0,501.0,1500.0,2001.0,,,1001.0,,2001.0,1500.0,,1251.0,78.0,105.0,93.0,
Juventus,Italy,2.0,1.91,1.91,1.91,1.91,1.9,1.8,1.91,1.91,1.85,1.91,,1.91,1.9,2.0,2.0,1.85,1.91,1.85,2.01,2.03,2.07,
Roma,Italy,3.0,3.5,3.75,3.5,3.75,3.5,3.75,3.2,3.5,3.5,3.6,,3.5,3.0,3.0,3.0,3.5,3.25,3.5,3.6,3.66,3.62,
Napoli,Italy,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.0,5.0,5.5,5.0,,5.0,5.0,5.0,5.5,5.5,5.0,5.5,5.5,5.66,5.56,
Inter,Italy,26.0,26.0,26.0,21.0,26.0,26.0,21.0,26.0,26.0,20.0,23.0,,26.0,26.0,26.0,26.0,20.0,26.0,21.0,22.0,25.0,23.0,
Fiorentina,Italy,26.0,21.0,19.0,21.0,19.0,23.0,26.0,26.0,21.0,25.0,21.0,,34.0,23.0,23.0,29.0,25.0,21.0,26.0,23.0,34.0,29.0,
AC Milan,Italy,41.0,34.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,30.0,34.0,,41.0,41.0,41.0,67.0,30.0,41.0,34.0,58.0,67.0,64.0,
Lazio,Italy,251.0,151.0,201.0,151.0,201.0,201.0,151.0,201.0,201.0,200.0,151.0,,201.0,251.0,251.0,251.0,200.0,,151.0,152.0,209.0,190.0,
Udinese,Italy,501.0,251.0,251.0,,251.0,301.0,251.0,,251.0,300.0,401.0,,501.0,351.0,501.0,751.0,300.0,,,370.0,532.0,504.0,
Atalanta,Italy,751.0,,,,,501.0,501.0,,501.0,,501.0,,,,,751.0,,,,615.0,950.0,907.0,
Cagliari,Italy,,,,,,751.0,751.0,,751.0,750.0,1001.0,,,,,751.0,750.0,,,615.0,950.0,907.0,
Parma,Italy,,,,,,751.0,501.0,,501.0,,1001.0,,,,,751.0,,,,615.0,950.0,907.0,
Torino,Italy,,,,,,751.0,751.0,,1001.0,750.0,501.0,,,,,751.0,750.0,,,615.0,950.0,907.0,
Verona,Italy,501.0,,,1001.0,,501.0,2001.0,,1501.0,500.0,501.0,,,,,501.0,500.0,,,82.0,105.0,101.0,
Livorno,Italy,,,,,,1001.0,2001.0,,1501.0,,1501.0,,,,,751.0,,,,615.0,950.0,907.0,
Genoa,Italy,,,,,,1001.0,1001.0,,501.0,,3001.0,,,,,751.0,,,,120.0,152.0,149.0,
Bologna,Italy,,,,,,751.0,751.0,,751.0,,3001.0,,,,,751.0,,,,615.0,950.0,907.0,
Catania,Italy,,,,,,501.0,751.0,,501.0,,3001.0,,,,,751.0,,,,615.0,950.0,907.0,
Chievo,Italy,,,,,,751.0,751.0,,751.0,,3001.0,,,,,751.0,,,,615.0,950.0,907.0,
Sampdoria,Italy,,,,,,751.0,501.0,,501.0,,3001.0,,,,,751.0,,,,615.0,950.0,907.0,
Sassuolo,Italy,,,,,,1501.0,5001.0,,1501.0,,5001.0,,,,,751.0,,,,615.0,950.0,907.0,
Celtic,Scotland,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.01,,,,1.01,1.02,1.01,
Motherwell,Scotland,51.0,101.0,,81.0,,,51.0,81.0,,100.0,51.0,41.0,51.0,51.0,,67.0,100.0,,,41.0,57.0,46.0,
Aberdeen,Scotland,101.0,101.0,,81.0,,,67.0,81.0,,125.0,67.0,67.0,67.0,81.0,,81.0,125.0,,,29.0,42.0,32.0,
Inverness,Scotland,126.0,126.0,,151.0,,,81.0,81.0,,125.0,81.0,67.0,81.0,101.0,,101.0,125.0,,,36.0,52.0,40.0,
Dundee Utd,Scotland,251.0,201.0,,351.0,,,401.0,151.0,,250.0,251.0,201.0,201.0,201.0,,251.0,250.0,,,92.0,133.0,113.0,
Hibernian,Scotland,251.0,401.0,,501.0,,,251.0,201.0,,300.0,201.0,401.0,201.0,201.0,,401.0,300.0,,,92.0,133.0,113.0,
St Johnstone,Scotland,251.0,501.0,,351.0,,,301.0,501.0,,300.0,301.0,301.0,251.0,251.0,,301.0,300.0,,,92.0,133.0,113.0,
Partick,Scotland,1001.0,1001.0,,,,,501.0,2501.0,,1000.0,1001.0,501.0,501.0,1001.0,,1001.0,1000.0,,,84.0,124.0,103.0,
Ross County,Scotland,1501.0,1501.0,,,,,501.0,2501.0,,1000.0,751.0,751.0,751.0,1001.0,,1251.0,1000.0,,,92.0,133.0,113.0,
Kilmarnock,Scotland,1501.0,1501.0,,,,,501.0,5001.0,,2000.0,1251.0,2501.0,1001.0,1001.0,,1501.0,2000.0,,,92.0,133.0,113.0,
St Mirren,Scotland,1501.0,2001.0,,,,,501.0,5001.0,,2500.0,1501.0,1501.0,751.0,1001.0,,2001.0,2500.0,,,92.0,133.0,113.0,
Hearts,Scotland,,5001.0,,,,,10001.0,7501.0,,5000.0,3001.0,10001.0,2001.0,7501.0,,3001.0,5000.0,,,92.0,133.0,113.0,
Ajax,Holland,2.25,2.25,,2.25,,2.2,2.2,2.25,,2.25,2.2,,2.38,,,2.15,2.25,,2.2,,2.16,,
PSV Eindhoven,Holland,2.88,2.88,,2.75,,2.75,2.88,2.7,,2.75,2.75,,2.88,,,2.6,2.75,,2.75,,2.95,,
Twente,Holland,8.0,8.0,,8.0,,8.0,7.0,8.5,,8.0,8.0,,5.5,,,7.0,8.0,,8.0,,5.66,,
Feyenoord,Holland,7.5,8.0,,8.0,,7.0,9.0,7.0,,6.5,8.0,,8.0,,,5.5,6.5,,6.5,,7.08,,
AZ Alkmaar,Holland,34.0,29.0,,29.0,,29.0,34.0,31.0,,30.0,26.0,,34.0,,,31.0,30.0,,34.0,,44.0,,
Vitesse,Holland,41.0,29.0,,34.0,,34.0,34.0,41.0,,30.0,34.0,,26.0,,,26.0,30.0,,41.0,,32.0,,
Heerenveen,Holland,34.0,41.0,,41.0,,34.0,41.0,41.0,,30.0,41.0,,41.0,,,25.0,30.0,,34.0,,42.0,,
Zwolle,Holland,126.0,101.0,,,,151.0,151.0,101.0,,125.0,151.0,,,,,61.0,125.0,,126.0,,114.0,,
Groningen,Holland,41.0,,,81.0,,,151.0,101.0,,150.0,151.0,,51.0,,,151.0,150.0,,151.0,,152.0,,
Utrecht,Holland,101.0,101.0,,81.0,,126.0,126.0,101.0,,200.0,101.0,,,,,101.0,200.0,,151.0,,124.0,,
NAC Breda,Holland,351.0,,,,,401.0,501.0,,,400.0,,,,,,751.0,400.0,,501.0,,333.0,,
Cambuur,Holland,,,,,,1001.0,751.0,,,1000.0,,,,,,501.0,1000.0,,1001.0,,333.0,,
Den Haag,Holland,,,,,,1001.0,501.0,,,1000.0,,,,,,251.0,1000.0,,1001.0,,333.0,,
Go Ahead Eagles,Holland,751.0,,,,,,1001.0,,,400.0,,,,,,1001.0,400.0,,501.0,,333.0,,
Heracles,Holland,1001.0,,,,,601.0,501.0,,,500.0,,,,,,501.0,500.0,,501.0,,333.0,,
NEC Nijmegen,Holland,,,,,,1001.0,501.0,,,1000.0,,,,,,1001.0,1000.0,,1001.0,,333.0,,
Roda,Holland,751.0,,,,,,501.0,,,400.0,,,,,,1001.0,400.0,,501.0,,333.0,,
Waalwijk,Holland,,,,,,1001.0,501.0,,,1000.0,,,,,,751.0,1000.0,,1251.0,,333.0,,
Porto,Portugal,1.57,1.57,,1.57,,,1.5,1.53,,,,,1.57,,,1.55,1.6,,,,1.57,,
Benfica,Portugal,3.0,2.88,,2.8,,,2.88,2.88,,,,,2.88,,,2.9,2.8,,,,3.52,,
Sporting Lisbon,Portugal,7.0,9.0,,8.0,,,11.0,8.5,,,,,9.0,,,6.0,8.0,,,,6.32,,
Braga,Portugal,126.0,81.0,,101.0,,,,101.0,,,,,101.0,,,61.0,80.0,,,,52.0,,
Nacional,Portugal,151.0,,,,,,,,,,,,,,,351.0,300.0,,,,25.0,,
Pacos Ferreira,Portugal,,,,,,,,,,,,,,,,351.0,,,,,143.0,,
Guimaraes,Portugal,,,,,,,,,,,,,,,,251.0,500.0,,,,28.0,,
Maritimo,Portugal,,,,,,,,,,,,,,,,251.0,500.0,,,,52.0,,
Academica,Portugal,,,,,,,,,,,,,,,,501.0,,,,,24.0,,
Gil Vicente,Portugal,501.0,,,,,,,,,,,,,,,501.0,500.0,,,,24.0,,
Olhanense,Portugal,,,,,,,,,,,,,,,,501.0,,,,,24.0,,
Vitoria Setubal,Portugal,,,,,,,,,,,,,,,,501.0,,,,,24.0,,
Estoril,Portugal,501.0,,,,,,,,,,,,,,,251.0,300.0,,,,28.0,,
Rio Ave,Portugal,501.0,,,,,,,,,,,,,,,251.0,400.0,,,,29.0,,
Arouca,Portugal,,,,,,,,,,,,,,,,1001.0,,,,,24.0,,
Belenenses,Portugal,,,,,,,,,,,,,,,,1001.0,,,,,24.0,,
Fenerbahce,Turkey,2.1,,,,,,2.1,,,,,,2.1,2.2,,2.2,,,,,1.95,,
Galatasaray,Turkey,2.5,,,,,,2.5,,,,,,2.5,2.5,,2.5,,,,,1.97,,
Besiktas,Turkey,5.5,,,,,,6.0,,,,,,5.5,4.5,,5.5,,,,,1.95,,
Trabzonspor,Turkey,34.0,,,,,,26.0,,,,,,29.0,26.0,,26.0,,,,,3.38,,
Bursaspor,Turkey,67.0,,,,,,41.0,,,,,,67.0,41.0,,51.0,,,,,3.38,,
Kasimpasa,Turkey,51.0,,,,,,67.0,,,,,,67.0,67.0,,67.0,,,,,3.38,,
Sivasspor,Turkey,151.0,,,,,,101.0,,,,,,151.0,,,151.0,,,,,3.38,,
Rizespor,Turkey,81.0,,,,,,251.0,,,,,,81.0,,,67.0,,,,,2.9,,
Antalyaspor,Turkey,201.0,,,,,,67.0,,,,,,251.0,,,201.0,,,,,3.38,,
Eskisehirspor,Turkey,251.0,,,,,,126.0,,,,,,126.0,151.0,,151.0,,,,,3.38,,
Akhisar,Turkey,301.0,,,,,,251.0,,,,,,251.0,,,251.0,,,,,3.38,,
Konyaspor,Turkey,401.0,,,,,,251.0,,,,,,251.0,,,251.0,,,,,3.38,,
Gaziantepspor,Turkey,501.0,,,,,,101.0,,,,,,251.0,,,501.0,,,,,3.38,,
Erciyesspor,Turkey,751.0,,,,,,251.0,,,,,,501.0,,,251.0,,,,,3.38,,
Elazigspor,Turkey,1001.0,,,,,,501.0,,,,,,501.0,,,251.0,,,,,3.38,,
Genclerbirligi,Turkey,1001.0,,,,,,251.0,,,,,,501.0,,,251.0,,,,,3.38,,
Karabukspor,Turkey,1001.0,,,,,,501.0,,,,,,501.0,,,251.0,,,,,3.38,,
Kayserispor,Turkey,1001.0,,,,,,201.0,,,,,,501.0,151.0,,201.0,,,,,3.38,,
